 266  10 16
 267  10 17
 268  10 18
 269  10 19
 270  10 20
 271  10 21
 272  10 22
 273  10 23
 274  10 24
 275  11 0
 276  11 1
 277  11 2
 278  11 3
 279  11 4
 280  11 5
 281  11 6
 282  11 7
 283  11 8
 284  11 9
 285  11 10
 286  11 11
 287  11 12
 288  11 13
 289  11 14
 290  11 15
 291  11 16
 292  11 17
 293  11 18
 294  11 19
 295  11 20
 296  11 21
 297  11 22
 298  11 23
 299  11 24
 300  12 0
 301  12 1
 302  12 2
 303  12 3
 304  12 4
 305  12 5
 306  12 6
 307  12 7
 308  12 8
 309  12 9
 310  12 10
 311  12 11
 312  12 12
 313  12 13
 314  12 14
 315  12 15
 316  12 16
 317  12 17
 318  12 18
 319  12 19
 320  12 20
 321  12 21
 322  12 22
 323  12 23
 324  12 24
 325  13 0
 326  13 1
 327  13 2
 328  13 3
 329  13 4
 330  13 5
 331  13 6
 332  13 7
 333  13 8
 334  13 9
 335  13 10
 336  13 11
 337  13 12
 338  13 13
 339  13 14
 340  13 15
 341  13 16
 342  13 17
 343  13 18
 344  13 19
 345  13 20
 346  13 21
 347  13 22
 348  13 23
 349  13 24
 350  14 0
 351  14 1
 352  14 2
 353  14 3
 354  14 4
 355  14 5
 356  14 6
 357  14 7
 358  14 8
 359  14 9
 360  14 10
 361  14 11
 362  14 12
 363  14 13
 364  14 14
 365  14 15
 366  14 16
 367  14 17
 368  14 18
 369  14 19
 370  14 20
 371  14 21
 372  14 22
 373  14 23
 374  14 24
 375  15 0
 376  15 1
 377  15 2
 378  15 3
 379  15 4
 380  15 5
 381  15 6
 382  15 7
 383  15 8
 384  15 9
 385  15 10
 386  15 11
 387  15 12
 388  15 13
 389  15 14
 390  15 15
 391  15 16
 392  15 17
 393  15 18
 394  15 19
 395  15 20
 396  15 21
 397  15 22
 398  15 23
 399  15 24
 400  16 0
 401  16 1
 402  16 2
 403  16 3
 404  16 4
 405  16 5
 406  16 6
 407  16 7
 408  16 8
 409  16 9
 410  16 10
 411  16 11
 412  16 12
 413  16 13
 414  16 14
 415  16 15
 416  16 16
 417  16 17
 418  16 18
 419  16 19
 420  16 20
 421  16 21
 422  16 22
 423  16 23
 424  16 24
 425  17 0
 426  17 1
 427  17 2
 428  17 3
 429  17 4
 430  17 5
 431  17 6
 432  17 7
 433  17 8
 434  17 9
 435  17 10
 436  17 11
 437  17 12
 438  17 13
 439  17 14
 440  17 15
 441  17 16
 442  17 17
 443  17 18
 444  17 19
 445  17 20
 446  17 21
 447  17 22
 448  17 23
 449  17 24
 450  18 0
 451  18 1
 452  18 2
 453  18 3
 454  18 4
 455  18 5
 456  18 6
 457  18 7
 458  18 8
 459  18 9
 460  18 10
 461  18 11
 462  18 12
 463  18 13
 464  18 14
 465  18 15
 466  18 16
 467  18 17
 468  18 18
 469  18 19
 470  18 20
 471  18 21
 472  18 22
 473  18 23
 474  18 24
 475  19 0
 476  19 1
 477  19 2
 478  19 3
 479  19 4
 480  19 5
 481  19 6
 482  19 7
 483  19 8
 484  19 9
 485  19 10
 486  19 11
 487  19 12
 488  19 13
 489  19 14
 490  19 15
 491  19 16
 492  19 17
 493  19 18
 494  19 19
 495  19 20
 496  19 21
 497  19 22
 498  19 23
 499  19 24
 500  20 0
 501  20 1
 502  20 2
 503  20 3
 504  20 4
 505  20 5
 506  20 6
 507  20 7
 508  20 8
 509  20 9
 510  20 10
 511  20 11
 512  20 12
 513  20 13
 514  20 14
 515  20 15
 516  20 16
 517  20 17
 518  20 18
 519  20 19
 520  20 20
 521  20 21
 522  20 22
 523  20 23
 524  20 24
 525  21 0
 526  21 1
 527  21 2
 528  21 3
 529  21 4
 530  21 5
 531  21 6
 532  21 7
 533  21 8
 534  21 9
 535  21 10
 536  21 11
 537  21 12
 538  21 13
 539  21 14
 540  21 15
 541  21 16
 542  21 17
 543  21 18
 544  21 19
 545  21 20
 546  21 21
 547  21 22
 548  21 23
 549  21 24
 550  22 0
 551  22 1
 552  22 2
 553  22 3
 554  22 4
 555  22 5
 556  22 6
 557  22 7
 558  22 8
 559  22 9
 560  22 10
 561  22 11
 562  22 12
 563  22 13
 564  22 14
 565  22 15
 566  22 16
 567  22 17
 568  22 18
 569  22 19
 570  22 20
 571  22 21
 572  22 22
 573  22 23
 574  22 24
 575  23 0
 576  23 1
 577  23 2
 578  23 3
 579  23 4
 580  23 5
 581  23 6
 582  23 7
 583  23 8
 584  23 9
 585  23 10
 586  23 11
 587  23 12
 588  23 13
 589  23 14
 590  23 15
 591  23 16
 592  23 17
 593  23 18
 594  23 19
 595  23 20
 596  23 21
 597  23 22
 598  23 23
 599  23 24
 600  24 0
 601  24 1
 602  24 2
 603  24 3
 604  24 4
 605  24 5
 606  24 6
 607  24 7
 608  24 8
 609  24 9
 610  24 10
 611  24 11
 612  24 12
 613  24 13
 614  24 14
 615  24 15
 616  24 16
 617  24 17
 618  24 18
 619  24 19
 620  24 20
 621  24 21
 622  24 22
 623  24 23
 624  24 24
